name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty,keep
36,South Crosby Peak,34.14,-107.84,8,139.2,-43.8,132.1,4.8,,53.9,159.7,,,,,32,29,,35,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),Diehl et al. (1988),,"Age range as reported in Diehl et al. (1988) [not updated], but assumed a 2 sigma uncertainty of +/- 3 Ma according to average uniform error range reported.",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,339.7075587,-53.86195623,-43.8,139.2,-53.86195623,339.7075587,6,TRUE
37,South Crosby Peak,34.12,-107.88,7,171,-50.5,29.2,11.4,,81.9,143.8,,,,,32,29,,35,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),Diehl et al. (1988),,"Age range as reported in Diehl et al. (1988) [not updated], but assumed a 2 sigma uncertainty of +/- 3 Ma according to average uniform error range reported.",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,323.77172,-81.89904946,-50.5,171,-81.89904946,323.77172,6,TRUE
8/38,Hells Mesa,34.105,-107.89,25,155.1,-60.2,88.1,3.1,,69.2,190,,,,,32.06,31.86,,32.26,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,M1,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Based on average of 4 Ar-Ar dates,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,9.08584458,-69.1520154,-60.2,155.1,-69.1520154,9.08584458,0.4,TRUE
Hells Mesa mean,Hells Mesa,33.6,-106.5,10,166,-60.2,103,4.8,,76.8,202.2,57.8,6.4,,,32.06,31.86,,32.26,,normal,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,M1,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Based on average of 4 Ar-Ar dates,10.1029/91JB00603:10.1130/0016-7606(1992)104<0851:TSFFTE>2.3.CO;2,Mogollon-Datil_volcanics,21.67864239,-76.59499815,-60.2,166,-76.59499815,21.67864239,0.4,TRUE
Box Canyon tuff mean,Box Canyon,32,-107,12,141.3,-56,87,4.7,,59.3,175.2,40.8,6.9,,,33.51,33.25,,33.77,,normal,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,M31,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Based on average of 7 Ar-Ar dates,10.1029/91JB00603:10.1130/0016-7606(1992)104<0851:TSFFTE>2.3.CO;2,Mogollon-Datil_volcanics,1.982637109,-57.91509776,-56,141.3,-57.91509776,1.982637109,0.52,TRUE
12/53,Blue Canyon,34.035,-108.13,15,141.8,-28.8,71.9,4.5,,51,143.3,,,,,33.66,33.6,,33.72,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,M4,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Based on average of 2 Ar-Ar dates,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,322.9430286,-50.92228045,-28.8,141.8,-50.92228045,322.9430286,0.12,TRUE
Blue Canyon tuff mean,Blue Canyon,33.977,-107.8121,6,144.4,-37.3,139.3,5.7,,56,148.8,117.1,6.2,,,33.66,33.6,,33.72,,normal,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,M4,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Based on average of 2 Ar-Ar dates,10.1029/91JB00603:10.1130/0016-7606(1992)104<0851:TSFFTE>2.3.CO;2,Mogollon-Datil_volcanics,328.8005566,-56.000096,-37.3,144.4,-56.000096,328.8005566,0.12,TRUE
7,Rock House Canyon,34.18,-107.91,8,142.3,-57.9,810.7,2,,59.6,181.4,,,,,34.42,34.18,,34.66,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,12,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Based on one Ar-Ar date,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,1.451501263,-59.5443481,-57.9,142.3,-59.5443481,1.451501263,0.48,TRUE
Rockhouse Canyon mean,Rockhouse Canyon,33.88327273,-107.8107273,8,144.8,-55.6,105,5.4,,61.6,173.2,46.1,8.2,,,34.42,34.18,,34.66,,normal,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,M12,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Based on one Ar-Ar date,10.1029/91JB00603:10.1130/0016-7606(1992)104<0851:TSFFTE>2.3.CO;2,Mogollon-Datil_volcanics,356.8367481,-61.23858956,-55.6,144.8,-61.23858956,356.8367481,0.48,TRUE
1,Spears,34.16,-106.81,6,179.9,-36.4,43.7,10.2,,76,73.7,,,,,34.5,32,,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Age determined from range of Spears ages given in Appendix 3,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,253.5798996,-76.07520861,-36.4,179.9,-76.07520861,253.5798996,5,TRUE
2,Spears,34.16,-106.8,7,174.9,-32,275.4,4,,72.6,89.7,,,,,34.5,32,,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Age determined from range of Spears ages given in Appendix 3,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,269.6662956,-72.5818002,-32,174.9,-72.5818002,269.6662956,5,TRUE
3,Spears,34.16,-106.8,8,181.9,-34.7,431.6,2.7,,74.9,66.6,,,,,34.5,32,,37,,uniform,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Age determined from range of Spears ages given in Appendix 3,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,246.3182299,-74.8422058,-34.7,181.9,-74.8422058,246.3182299,5,TRUE
30,Spears,34.15,-106.82,7,183.7,-24.5,336.2,3.3,,68.4,63.4,,,,,34.5,32,,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Age determined from range of Spears ages given in Appendix 3,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,243.328708,-68.42286081,-24.5,183.7,-68.42286081,243.328708,5,TRUE
31,Spears,34.15,-106.82,6,178.4,-27.3,218.8,4.5,,70.3,77.7,,,,,34.5,32,,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Age determined from range of Spears ages given in Appendix 3,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,257.7729018,-70.26746157,-27.3,178.4,-70.26746157,257.7729018,5,TRUE
32,Spears,34.15,-106.81,8,185.4,-44.2,112.9,5.2,,80.5,42,,,,,34.5,32,,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Age determined from range of Spears ages given in Appendix 3,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,222.1671841,-80.54824599,-44.2,185.4,-80.54824599,222.1671841,5,TRUE
89,Mimbres Peak,32.84,-107.63,8,341.9,36.5,61.1,7.1,,69.6,129,,,,,34.57,34.33,,34.81,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,21,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Based on one Ar-Ar date,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,129.001736,69.58078145,-36.5,161.9,-69.58078145,309.001736,0.48,TRUE
Lebya Well mean,Lebya Well,33.836,-108.2802,4,171.2,-61.7,73,10.8,,77.8,218.3,44.9,13.9,,,34.7,34.5,,34.9,,normal,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,M33,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Based on one Ar-Ar date,10.1029/91JB00603:10.1130/0016-7606(1992)104<0851:TSFFTE>2.3.CO;2,Mogollon-Datil_volcanics,37.03502679,-78.6383807,-61.7,171.2,-78.6383807,37.03502679,0.4,TRUE
16/17/82/83,Kneeling Nun,32.8,-107.8525,32,167.7,-52,469.7,4.2,,79.6,165,,,,,34.89,34.79,,34.99,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,M6,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Based on average of 4 Ar-Ar dates,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,344.4765808,-79.65469542,-52,167.7,-79.65469542,344.4765808,0.2,TRUE
Kneeling Nun mean,Kneeling Nun,33.259,-107.8041429,21,167.1,-43.7,71,3.8,,76.5,132.8,63.6,4,,,34.89,34.79,,34.99,,normal,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,M6,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Based on average of 4 Ar-Ar dates,10.1029/91JB00603:10.1130/0016-7606(1992)104<0851:TSFFTE>2.3.CO;2,Mogollon-Datil_volcanics,311.0272481,-76.383602,-43.7,167.1,-76.383602,311.0272481,0.2,TRUE
11/47,Unnamed,34.03,-108.11,18,134.9,-58.2,207.8,2.4,,53.6,183.4,,,,,35,33,,37,,uniform,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,M3,1,[],Diehl et al. (1988),Diehl et al. (1988),,Age range as reported in Diehl et al. (1988) [not updated],10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,2.987453785,-53.77160237,-58.2,134.9,-53.77160237,2.987453785,4,TRUE
18/61,Sugarlump,32.585,-107.945,15,169.7,-46.8,130,3.4,,80.1,139,,,,,35.17,34.93,,35.41,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,M7,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Based on one Ar-Ar date,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,317.6210488,-80.01733293,-46.8,169.7,-80.01733293,317.6210488,0.48,TRUE
68/69,Sugarlump,32.725,-108.125,11,343.9,61.8,120.1,4.2,,73.5,207.4,,,,,35.17,34.93,,35.41,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,M8,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Based on one Ar-Ar date,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,205.5829467,73.70568893,-61.8,163.9,-73.70568893,25.58294669,0.48,TRUE
70,Sugarlump,32.72,-108.12,7,350.5,40.5,627.4,2.4,,77.2,115.4,,,,,35.17,34.93,,35.41,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,14,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Based on one Ar-Ar date,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,115.3934019,77.26440375,-40.5,170.5,-77.26440375,295.3934019,0.48,TRUE
26,Bell Top,32.48,-107.13,8,171.4,-40.6,444.8,2.6,,78,114.4,,,,,35.25,33.5,,37,,uniform,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,294.2975901,-78.01096898,-40.6,171.4,-78.01096898,294.2975901,3.5,TRUE
27,Bell Top,32.48,-107.13,6,9.8,55.6,161.8,5.3,,81.1,315.7,,,,,35.25,33.5,,37,,uniform,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,15,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,315.8398699,81.12279749,-55.6,189.8,-81.12279749,135.8398699,3.5,TRUE
28,Bell Top,32.48,-107.13,8,336.3,71.7,1643.3,1.4,,60.9,225.8,,,,,35.25,33.5,,37,,uniform,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,16,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,225.7161573,60.93004613,-71.7,156.3,-60.93004613,45.71615728,3.5,TRUE
29,Bell Top,32.48,-107.13,10,347.2,56.9,69.1,5.8,,78.3,192.1,,,,,35.25,33.5,,37,,uniform,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,17,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,191.980105,78.39229581,-56.9,167.2,-78.39229581,11.98010496,3.5,TRUE
9/49,Datil Well,34.115,-107.85,16,20.7,48.9,168.6,2.8,,72.1,349.2,,,,,35.47,35.33,,35.61,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,M2,1,[],Diehl et al. (1988),McIntosh et al. (1991),,Based on average of 2 Ar-Ar dates,10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,350.220559,71.95639479,-48.9,200.7,-71.95639479,170.220559,0.28,TRUE
Farr Ranch mean,Farr Ranch,33.70723077,-107.5714615,9,345.5,50.4,123,4.7,,77.8,156,122,4.7,,,35.57,35.31,,35.83,,normal,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,M35,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Based on one Ar-Ar date,10.1029/91JB00603:10.1130/0016-7606(1992)104<0851:TSFFTE>2.3.CO;2,Mogollon-Datil_volcanics,154.5864019,77.50788207,-50.4,165.5,-77.50788207,334.5864019,0.52,TRUE
22,Rubio Peak,32.65,-107.85,8,166.2,-57.7,710.8,2.1,,77.4,193,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,12.9171715,-77.42400216,-57.7,166.2,-77.42400216,12.9171715,2.11,TRUE
23,Rubio Peak,32.64,-107.85,8,157.5,-52.9,780.4,2,,71.2,170.9,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,350.8281598,-71.16015477,-52.9,157.5,-71.16015477,350.8281598,2.11,TRUE
24,Rubio Peak,32.74,-107.94,7,357,35.5,130.2,5.3,,76.6,84.5,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,84.35678133,76.61712287,-35.5,177,-76.61712287,264.3567813,2.11,TRUE
25,Rubio Peak,32.74,-107.94,6,20,42.2,30.8,12.3,,70.6,2.4,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,2.411274942,70.59519304,-42.2,200,-70.59519304,182.4112749,2.11,TRUE
62,Rubio Peak,32.62,-107.88,8,170.3,-38.3,58.4,7.3,,76,112.4,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,11,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,292.4069035,-75.97411948,-38.3,170.3,-75.97411948,292.4069035,2.11,TRUE
63,Rubio Peak,32.66,-107.88,7,181.8,-40.5,421,3,,80.4,62.4,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,242.2141116,-80.33319669,-40.5,181.8,-80.33319669,242.2141116,2.11,TRUE
65,Rubio Peak,32.66,-107.88,8,336.8,54,402.2,2.8,,70.6,173.9,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,174.0686031,70.62759668,-54,156.8,-70.62759668,354.0686031,2.11,TRUE
66,Rubio Peak,32.64,-107.87,7,166.8,-50.9,35.2,10.3,,80.5,159,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,340.368866,-78.77977979,-50.9,166.8,-78.77977979,340.368866,2.11,TRUE
67,Rubio Peak,32.63,-107.87,5,182.1,-51.4,89.8,8.1,,88.1,0.4,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,179.3619203,-88.13672437,-51.4,182.1,-88.13672437,179.3619203,2.11,TRUE
75,Rubio Peak,32.71,-107.56,14,151,-3.1,67,4.9,,48.6,119.6,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,299.5821619,-48.61442737,-3.1,151,-48.61442737,299.5821619,2.11,TRUE
77,Rubio Peak,32.71,-107.56,7,146.9,-17.4,102.7,6,,51.3,132,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,312.0045487,-51.26298955,-17.4,146.9,-51.26298955,312.0045487,2.11,TRUE
84,Rubio Peak,32.83,-108.6,7,347.2,44,420.4,3,,76.9,133.4,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,132.3716537,76.81051383,-44,167.2,-76.81051383,312.3716537,2.11,TRUE
85,Rubio Peak,32.83,-107.61,11,338.1,50.8,239.9,3,,71.5,164.2,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,164.2510546,71.44859348,-50.8,158.1,-71.44859348,344.2510546,2.11,TRUE
86,Rubio Peak,32.83,-107.61,8,340.6,62.6,142.6,4.6,,71.3,204.3,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,204.3984991,71.23185237,-62.6,160.6,-71.23185237,24.39849914,2.11,TRUE
87,Rubio Peak,32.83,-107.62,7,0.7,62.1,55.8,8.2,,79.5,255,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,255.1621353,79.45558645,-62.1,180.7,-79.45558645,75.16213528,2.11,TRUE
88,Rubio Peak,32.84,-107.62,8,8.2,55.9,832.5,1.9,,82.3,311.8,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,311.9662852,82.35464727,-55.9,188.2,-82.35464727,131.9662852,2.11,TRUE
92,Rubio Peak,32.72,-107.94,8,332.8,53,122,5,,67.3,171.7,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,171.6799788,67.27474219,-53,152.8,-67.27474219,351.6799788,2.11,TRUE
93,Rubio Peak,32.72,-107.94,8,334.2,58.9,69.3,6.7,,68.2,187.8,,,,,35.945,34.89,0.1,37,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),McIntosh et al. (1991),,"Age determined stratigraphically, although lower stratigraphic age not defined",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,187.8905069,68.14331949,-58.9,154.2,-68.14331949,7.890506892,2.11,TRUE
5,White House Canyon,34.18,-107.92,8,4.6,70.2,428.8,2.7,,69.7,259.9,,,,,38,37,,39,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),Diehl et al. (1988),,Age range as reported in Diehl et al. (1988) [not updated],10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,259.8345605,69.67711051,-70.2,184.6,-69.67711051,79.83456045,2,TRUE
10,Unnamed,32.99,-108.22,8,312.3,40.9,18.5,13.2,,47.3,160.4,,,,,38,37,,39,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),Diehl et al. (1988),,Age range as reported in Diehl et al. (1988) [not updated],10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,161.5344685,47.25682229,-40.9,132.3,-47.25682229,341.5344685,2,TRUE
mm8,Mariscal Mtn. Gabbro,29.085,-103.177,10,355.6,53.3,201.9,3.4,,83.9,219.7,,,,,40.42,34.14,0.18,46.7,0.6,uniform,igneous,shallow intrusive,gabbro sill,Igneous:Intrusive,Sill,Gabbro,AF-TH,1,1,,0,,0,1,[],Harlan et al. (1995),Miggins (2009) and Harlan et al. (1995),,"Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.",10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/,Mariscal_Mtn_intrusions,219.7497226,83.93322022,-53.3,175.6,-83.93322022,39.74972259,12.56,TRUE
